nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,codigo_mesorregiao,mesorregiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5001,Pantanais Sul Mato-grossense,99222,88823,72216,57770,58951,59611,47620,46561,46830,46967,49150,49200,51515,52072,52281,54986,57857,58823,57135,96700,101884,104746,54833,56296,54910,54890,55419,56041,57807,59029,60376,62322,62877,61105,61224,62567,62141,58900,59414,60004,60131,60352,70013,54299,66270,75367,88648,91178,91867,74554
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3506,Piracicaba,11470,13151,15726,11766,13301,14226,14655,15525,15075,14424,13959,18366,14848,18106,23479,23931,25243,20189,19888,18901,19505,18936,17581,17092,16033,15792,15900,15824,15881,15045,14630,15316,15021,13872,13132,13171,13739,13124,12737,11251,10532,10223,11615,10609,10038,9643,9705,9795,9787,9728
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3508,Presidente Prudente,48032,71218,52788,57563,51636,52934,54301,62539,61874,64493,65251,65055,66325,66925,61744,61261,61573,58968,58360,59509,65914,65108,63336,63443,63450,59622,58152,57182,50741,50907,48183,51007,49165,51411,48774,48660,47586,48991,48140,47480,47912,46250,44058,44388,42665,42982,41909,41736,40655,39420
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3502,Ribeirão Preto,31739,38776,50253,37025,37786,39033,39413,38310,37873,39952,41791,39818,43098,46481,50202,49534,51022,54913,54503,54512,52173,51024,47544,43882,43418,42130,41348,41756,41114,37564,33131,32214,32438,30067,27375,26900,25802,22826,23617,22990,23364,26497,27029,27033,27163,27325,28026,28642,28983,29363
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4203,Serrana,38081,38956,31966,30078,30994,32674,30544,37783,38025,36612,32945,34430,33900,36350,37030,38399,37765,33491,33333,30445,31945,32423,35282,36079,36513,35903,35277,35464,33375,33251,33750,33515,32365,20138,20590,22176,26417,30223,32450,31849,31268,32504,37835,32451,30048,32304,29902,28417,27497,27605
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,27,Alagoas,2701,Sertão Alagoano,14358,14467,13714,12986,12327,13918,14193,14681,15285,14269,16017,16333,16036,15703,18166,19012,18612,19917,20265,15069,15247,15755,16117,15551,15537,15630,14929,14584,14675,14907,14896,16013,16483,16943,16385,16440,17224,18811,18887,17795,18378,21033,17711,17930,20195,22628,23176,22558,22766,24030
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,25,Paraíba,2501,Sertão Paraibano,28639,25883,24987,26153,26409,26585,25738,25391,21699,18389,18310,17280,19058,19013,19358,20594,19592,19096,18872,15438,17743,17914,17555,17257,15372,15803,16331,15870,16224,15520,15457,14908,14944,14370,13940,14294,14050,14000,11999,12182,14275,14988,15872,15691,17037,18073,18505,19959,21483,23161
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,26,Pernambuco,2601,Sertão Pernambucano,38648,40727,37498,37544,36469,34364,33823,34814,33915,31280,31804,32248,32094,32668,32596,33872,34816,35168,35443,26209,27606,28411,31101,29025,28481,27677,30334,30180,32367,33407,34076,34839,34544,38100,39829,40047,42292,42589,37283,37729,38709,41113,39406,36329,38524,36369,35086,36454,37484,35089
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,28,Sergipe,2801,Sertão Sergipano,13223,14051,12807,12738,12172,11759,11903,10721,9870,8455,8489,9210,9721,9715,9603,10275,10086,10590,10790,9941,9290,9480,15000,14740,14634,15777,15984,15554,15825,16783,16735,17153,17771,16020,16115,16975,16950,17016,16980,17480,17365,17060,19413,18380,16991,16843,16811,17070,16595,17250
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2304,Sertões Cearenses,48354,52049,50159,53285,54230,55006,55952,52407,54893,50643,50443,52084,54998,53552,53536,53661,53026,52068,50421,47162,47271,48658,40524,40643,37696,36564,36048,36562,36763,36961,36817,36808,36321,36565,34442,33428,32905,32414,30693,29481,30781,30639,32525,26473,28429,29322,33107,33906,34895,36013
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5105,Sudeste Mato-grossense,30894,31815,27808,26892,28857,30107,30753,29001,29579,30818,31437,33263,33925,35615,36356,39142,36645,40310,39744,41055,42195,46428,44098,45392,46568,47415,48938,48023,50802,53198,51823,50086,48742,48329,48246,48897,45600,46345,41036,30281,35290,50436,49899,46065,48567,49278,64669,54582,54039,53536
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,15,Pará,1506,Sudeste Paraense,11034,18851,13342,13358,13207,9789,11626,13280,13834,16825,18990,21301,23815,29769,34813,40828,43270,45085,46410,53179,58111,60167,71837,82062,90558,96653,107405,105117,121278,122031,145658,143864,136653,136784,137802,146208,145338,156073,140465,153516,165501,190868,206577,200506,249418,258420,262676,277174,282010,263620
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4109,Sudeste Paranaense,75706,76921,66003,62007,53307,50075,55089,55361,53675,54448,53841,53522,55477,57168,58482,59463,60237,61471,61486,59258,58957,56546,60286,66043,70440,71197,72271,72168,72030,67490,60160,58845,50037,52894,52772,48515,45134,42570,40538,37252,34802,32745,28415,25847,25226,24022,22798,21143,19456,18013
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,22,Piauí,2204,Sudeste Piauiense,33467,34517,32013,32869,33015,33433,33684,34430,34902,28427,28847,29747,30615,31469,32409,33310,34198,35132,34444,33271,34226,34802,32325,32043,32105,32169,32216,32386,32428,32492,32562,32620,32692,32446,32507,29357,28400,27446,26803,24658,24038,22335,21860,21172,16826,16238,15713,15352,14968,14455
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,43,Rio Grande do Sul,4307,Sudeste Rio-grandense,136958,148673,135488,132204,125165,119317,115666,118566,118843,119111,118656,118865,127869,122077,125870,136236,138869,135698,132016,126991,129106,118681,99565,104197,106316,107039,102948,101581,105561,107181,98170,100615,101444,96307,95805,97132,100408,92625,92435,108263,106484,105130,104202,102938,97456,93822,92617,88117,85811,84877
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,13,Amazonas,1302,Sudoeste Amazonense,208,67,97,101,85,92,129,148,161,252,261,277,291,363,424,455,470,488,583,615,669,698,624,651,684,695,707,719,744,766,786,788,833,870,921,967,974,1218,1288,1351,1498,3381,3798,3508,3314,2884,3832,4084,4466,4677
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5103,Sudoeste Mato-grossense,4921,6314,7365,12343,11130,12001,12279,20768,21183,23795,24272,24999,25506,29056,29637,29365,30594,31169,33912,35753,36269,37234,46007,46200,47576,48262,49036,50382,51763,52866,53397,53895,49299,48354,43698,44516,54144,54207,50651,38728,46677,68172,54128,56114,65286,68363,80154,65609,66258,66759
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,15,Pará,1505,Sudoeste Paraense,1296,1439,1180,1183,1004,1101,1165,1465,1615,1600,1522,1731,2232,2344,3691,22670,23837,25203,26489,28690,35230,41610,16785,23790,25010,25985,28827,29154,31683,33790,30994,33441,32368,34260,35430,37817,39379,40579,35935,42422,50276,49750,54605,53131,70753,72213,74030,86080,95984,100286
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4107,Sudoeste Paranaense,37888,38527,33580,25680,23768,22064,20709,18816,20540,22116,22809,22655,22852,23081,22618,22432,22296,22375,22120,21560,21538,21373,16942,16179,16303,15932,15505,15171,14787,14993,14583,14452,14015,13487,13308,13183,13038,12404,12016,10532,10062,9398,9230,9893,8927,9655,10253,9974,10317,10052
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,22,Piauí,2203,Sudoeste Piauiense,36967,43435,51003,46121,40657,37325,32810,33621,34432,47911,49205,50599,52012,53567,55476,57139,58266,60016,61626,63262,65103,67048,49353,49769,50068,50138,49993,50071,50164,50245,50331,50355,50383,50157,46826,38286,37153,36056,35067,33621,32651,31540,30602,29622,25005,24210,23371,22651,21935,21289
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,43,Rio Grande do Sul,4306,Sudoeste Rio-grandense,185662,201543,180071,179901,171707,167409,166505,169936,164425,169425,171740,166483,173029,178109,179617,180637,181356,188243,194732,198785,200504,204126,166417,172377,177459,167928,169185,149032,150204,161480,162634,149566,148047,146595,156015,151519,164317,175406,171377,189567,192159,192157,193749,201113,194629,191880,186348,178563,176221,172999
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5004,Sudoeste de Mato Grosso do Sul,75978,87077,72229,71149,65510,67322,78752,83311,85978,87527,88353,88144,91444,93041,94066,97904,98213,99489,102686,104955,105722,108839,113663,114984,116358,117383,119460,120662,122185,123831,123180,123815,122746,118223,118111,117211,106391,108340,107410,106384,105289,105325,112032,81613,99363,110903,124032,123283,121785,98728
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,13,Amazonas,1304,Sul Amazonense,193,169,162,0,122,143,154,163,174,408,534,568,583,628,735,751,764,751,749,765,803,817,1857,1944,2049,2091,2127,2151,2218,2229,2284,2284,2366,2302,2553,2591,2554,2671,5176,5323,10321,10855,12573,12230,12797,12825,13100,12614,14019,24216
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,29,Bahia,2907,Sul Baiano,62757,62553,60531,60539,62636,70341,76387,78691,83951,85169,85563,88802,92512,91937,98087,98611,97061,99555,101494,102225,101604,101146,85862,85638,83833,85686,84290,82034,80730,80612,84124,83006,78989,78016,76850,74726,67908,65017,63288,50265,50144,52491,70386,74922,78464,77498,76683,63707,63502,65515
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4206,Sul Catarinense,14735,15150,9769,9869,10778,10874,10865,14417,14343,11714,12260,12209,10530,10986,10119,10163,10439,10430,10598,10671,10205,10638,5500,7105,6930,7145,7065,6580,7025,7530,7891,8187,6485,6562,6984,5200,8947,9341,9630,10047,10337,13477,14101,12868,12042,14177,15189,15161,11573,11869
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2307,Sul Cearense,25688,27642,26782,28861,29024,30015,31735,34976,34615,32085,33950,43349,53283,52575,52354,52151,52128,53060,54207,54707,54683,54616,19633,19895,18840,19330,19443,19623,19787,19908,20074,20347,20762,21056,21298,21442,21616,21854,21821,16129,15656,16930,17620,14303,15151,15703,15919,15782,16526,16756
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,32,Espírito Santo,3204,Sul Espírito-santense,16354,17924,16845,15500,15412,14670,14306,14127,14165,14578,15700,15985,15908,16239,15932,15396,18010,18283,18810,18929,19042,19435,15800,16062,16418,17011,17126,17587,17534,17954,17991,18278,18511,18761,18661,18711,19504,18345,18255,18520,18478,17741,16995,13934,14229,14686,14525,14547,14142,14922
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,33,Rio de Janeiro,3305,Sul Fluminense,5758,5626,5880,5944,5438,5589,5164,5729,5315,6784,6970,6654,8050,9262,10255,11940,12938,13657,13806,14289,14382,14124,10096,10562,10807,11196,12390,12537,12889,13080,13515,13461,13008,13165,13175,14167,14674,14903,14845,12680,12713,10541,9598,10351,10428,10580,11093,10711,10381,10838
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,52,Goiás,5205,Sul Goiano,117995,111525,125470,123689,122164,124786,131255,131632,139364,141526,145895,151293,154810,157407,159040,163055,165540,175175,164840,170944,168828,168510,167548,168650,168550,169245,168993,166345,164295,160804,159085,158574,158775,161460,158735,150978,145667,142389,135715,127391,123202,125899,118127,112396,118282,120842,119411,121402,123878,123789
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,21,Maranhão,2105,Sul Maranhense,42917,43777,40256,41683,44549,42100,38985,38787,36631,37096,35155,35875,36748,36658,34552,30954,29738,28588,27480,26246,24111,23208,17989,17955,17995,18026,18061,17858,18236,17820,17684,17685,19552,20270,22853,22174,21474,21569,21427,21383,21500,21394,22552,29866,41878,39259,41988,42399,43537,43699
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,14,Roraima,1402,Sul de Roraima,308,123,142,1300,128,145,392,410,416,428,496,866,1459,1526,1649,3029,0,1072,1106,0,0,1530,2764,6860,3250,3900,3880,3850,3560,3520,3750,3900,3900,3900,3940,4025,5220,6621,6893,7124,7602,8839,8087,9110,9200,8830,8890,8860,8888,10900
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,16,Amapá,1602,Sul do Amapá,2042,1959,2075,2139,1970,1456,1238,1110,884,910,1085,1270,1362,2645,2710,2930,2242,2234,1533,2132,2590,2633,1751,1755,1678,1564,1587,1549,1671,2129,2295,2878,3496,3224,3052,3493,3390,3688,3578,3671,3830,5794,5370,7102,7159,6948,6653,6306,6088,5764
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3110,Sul/Sudoeste de Minas,98701,104002,102173,100050,95792,97177,98938,119037,122903,125547,127966,126970,120010,119751,120974,119713,122478,122892,122596,121770,122943,122021,124984,126684,127758,126399,124283,124350,114691,116488,112198,111765,110541,107580,105390,101087,96561,90023,89329,89669,86866,83077,83583,89265,97913,94548,93291,92169,91420,91079
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,26,Pernambuco,2602,São Francisco Pernambucano,9898,9905,9379,9390,9479,9664,10180,11294,11673,10495,11455,10795,11027,11030,12250,12410,12839,13185,13910,13370,14720,16110,10780,16933,16525,16939,16855,16365,15672,16460,15670,15972,15830,13947,14200,14113,14593,15044,13493,15605,15079,13398,12885,18173,18709,18503,18655,19670,19963,20946
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3501,São José do Rio Preto,72618,84013,115692,77684,83526,87666,88086,89802,90327,92938,88473,85319,86192,85838,89576,93789,95221,94476,95338,95166,97051,96690,92989,90074,87985,87189,85382,84445,83000,82565,80432,77549,67588,59388,52737,51227,50033,46851,44488,43439,44028,43742,45281,43564,43064,42585,43434,43519,43093,43318
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3105,Triângulo Mineiro/Alto Paranaíba,109079,118888,118409,115947,105820,104777,103885,115613,108535,108040,109325,104446,115395,121469,125342,132687,129531,132609,135651,141597,140580,129250,141021,134099,135433,127844,117648,117871,124065,121937,117763,115624,113072,110899,97221,99227,109933,110131,109947,111936,116023,119188,115836,109665,113263,108174,108113,106397,106774,102372
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,29,Bahia,2902,Vale São-Franciscano da Bahia,51433,52012,47926,47935,43484,42498,44487,45874,47660,47707,51071,51251,53199,50825,51161,52180,51781,52487,52759,48219,48354,48106,60916,62866,63307,59400,53243,54724,53454,52492,53222,52784,51154,48515,47943,46745,46969,45391,41808,42420,41128,38087,43773,44436,45327,42787,42498,39544,40720,43579
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,12,Acre,1202,Vale do Acre,3790,4112,4058,4180,4155,4905,5833,6080,6511,8789,9072,8750,7889,8175,8325,8542,8985,12438,12604,14495,14734,15023,19776,20200,20622,20958,20236,22141,23113,26124,29066,29523,47294,44364,55111,62995,62165,62159,59305,58376,67066,71610,87710,84331,83872,82033,81615,70796,78003,68312
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4204,Vale do Itajaí,44672,44314,37392,37713,34764,37074,39604,35352,36613,36597,35950,33302,32378,32400,32576,34822,33696,32792,34802,34310,34735,33138,30783,32854,33339,32333,31626,31506,31844,32050,31169,31426,27476,24564,25147,24939,23224,22961,23648,23796,24490,24366,24619,21075,18147,25430,18798,18841,15299,16327
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,12,Acre,1201,Vale do Juruá,824,486,342,345,374,912,1002,1116,1205,1419,1490,2050,2103,2180,2265,2084,1533,1540,1634,1992,1915,1969,1161,1247,1264,1316,2854,2970,3295,3647,3686,3845,3588,3725,5557,5778,5787,5955,5996,6495,8995,10089,10289,10490,11357,11282,13524,11746,15485,14191
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3104,Vale do Mucuri,38704,42193,42303,41423,40597,38338,34783,38094,35124,31198,31177,35659,38962,38840,38940,34285,33448,33551,34075,34409,34011,33869,49523,49844,48015,48302,47509,47110,47285,43237,43191,42579,48906,39770,38923,38285,39246,41034,42016,42388,43352,52739,52165,51077,59123,52054,52307,50708,50396,48700
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3513,Vale do Paraíba Paulista,17800,20811,19326,18199,18586,19150,19500,20029,20685,20917,21519,22707,25809,26885,30987,33961,31854,25450,28024,28027,30643,33169,33329,27327,28748,28993,32435,36537,37205,39570,38137,38366,39304,38409,39091,38630,37767,34196,29960,30860,30712,27508,29008,27607,27204,28118,27396,27762,29278,29678
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3108,Vale do Rio Doce,77731,85390,83572,81827,75617,77104,70660,82652,83039,78068,80851,71806,74088,76852,76360,78120,77856,77843,73329,74537,71765,73809,82863,83625,91782,80205,77499,76774,68760,67817,67629,77277,80483,74312,75870,77375,79117,82123,80541,83236,85882,85321,85118,77017,84397,82463,79759,78247,75651,72522
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3112,Zona da Mata,66784,70804,68984,67550,67045,68345,69396,76734,77417,77304,76171,79780,81027,86945,87970,88247,91075,92070,94434,92803,93630,91398,73748,72284,75481,73475,72027,71218,69874,69572,68295,67971,68895,69502,69903,71577,72644,67077,68390,61211,59138,58839,56274,60228,64932,61726,60748,58531,59072,59577
