nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024
Área colhida - Batata-inglesa - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,28,Sergipe,370.0,364.0,40.0,47.0,55.0,68.0,55.0,84.0,138.0,45.0,93.0,78.0,83.0,63.0,104.0,123.0,128.0,102.0,62.0,42.0,79.0,43.0,62.0,53.0,42.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Batata-inglesa - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,35,São Paulo,50800.0,49800.0,59600.0,26900.0,32100.0,31820.0,28520.0,29440.0,31944.0,31060.0,29454.0,26322.0,27724.0,30020.0,25361.0,26790.0,25131.0,27370.0,26650.0,25610.0,27410.0,27770.0,27740.0,28970.0,28970.0,31380.0,27665.0,32173.0,31530.0,33638.0,31930.0,34164.0,32085.0,37670.0,31080.0,27702.0,27702.0,28376.0,28427.0,24842.0,24894.0,25027.0,21651.0,22111.0,20939.0,19541.0,19536.0,17665.0,20934.0,22184.0,
Área colhida - Batata-inglesa - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,17,Tocantins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,12,Acre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,101.0,343.0,148.0,280.0,263.0,258.0,260.0,265.0,263.0,250.0,560.0,520.0,380.0,320.0,15.0,51.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,27,Alagoas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,16,Amapá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,13,Amazonas,2800.0,2800.0,1670.0,2000.0,1188.0,1471.0,1833.0,2462.0,890.0,2475.0,2475.0,2785.0,2784.0,2857.0,2937.0,2946.0,1220.0,1655.0,2218.0,2257.0,2134.0,2184.0,1553.0,1471.0,2424.0,2521.0,2521.0,2088.0,2348.0,2212.0,2459.0,2017.0,2038.0,1687.0,1542.0,1087.0,7808.0,9901.0,10712.0,10454.0,3031.0,2845.0,1409.0,1238.0,1274.0,1190.0,1232.0,1202.0,1203.0,995.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,29,Bahia,485000.0,418906.0,376972.0,382076.0,413224.0,419524.0,438113.0,453755.0,479343.0,505541.0,501852.0,540000.0,554427.0,556174.0,596389.0,551306.0,548435.0,544762.0,608485.0,607489.0,582257.0,625475.0,576898.0,625869.0,621025.0,597789.0,606835.0,574586.0,487791.0,487542.0,535072.0,517583.0,539946.0,515172.0,520651.0,513935.0,519990.0,533315.0,532074.0,532268.0,547422.0,539750.0,553592.0,422147.0,420523.0,413064.0,410076.0,423251.0,424738.0,425818.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,23,Ceará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,7.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,53,Distrito Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,32,Espírito Santo,20770.0,21760.0,20856.0,20856.0,21380.0,21380.0,21287.0,19152.0,19601.0,20032.0,20540.0,20884.0,21606.0,21587.0,21587.0,22325.0,21049.0,21099.0,21124.0,20961.0,20809.0,21125.0,20566.0,20567.0,20399.0,21354.0,21356.0,20531.0,20531.0,21286.0,20702.0,20723.0,20795.0,20816.0,20765.0,20793.0,21023.0,22035.0,22086.0,22141.0,22044.0,22265.0,22340.0,22568.0,16726.0,16999.0,17185.0,17228.0,15488.0,15655.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,52,Goiás,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,21,Maranhão,52.0,72.0,80.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,44.0,45.0,102.0,97.0,103.0,90.0,47.0,47.0,47.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,51,Mato Grosso,0.0,0.0,0.0,0.0,0.0,0.0,560.0,518.0,850.0,900.0,1848.0,2406.0,2262.0,2355.0,2557.0,2957.0,2931.0,4552.0,3655.0,3716.0,1664.0,1175.0,2226.0,2326.0,1515.0,1217.0,2870.0,2898.0,2900.0,453.0,542.0,562.0,607.0,638.0,1001.0,806.0,1067.0,1354.0,871.0,926.0,888.0,853.0,723.0,980.0,950.0,632.0,629.0,625.0,724.0,797.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,31,Minas Gerais,46.0,52.0,30.0,26.0,56.0,56.0,56.0,83.0,143.0,133.0,133.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,112.0,100.0,100.0,100.0,95.0,95.0,147.0,147.0,147.0,147.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,218.0,217.0,217.0,210.0,145.0,134.0,126.0,130.0,139.0,141.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,41,Paraná,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,25,Paraíba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,15,Pará,6103.0,7058.0,7587.0,7378.0,7500.0,8615.0,13812.0,18414.0,14770.0,29636.0,27807.0,32130.0,32139.0,35490.0,39254.0,41188.0,49063.0,51566.0,51368.0,55408.0,54079.0,53143.0,48158.0,50089.0,47992.0,41887.0,38879.0,38677.0,41536.0,51280.0,50895.0,51727.0,57462.0,64328.0,68317.0,70279.0,81764.0,85041.0,88267.0,97176.0,116532.0,123350.0,129829.0,131891.0,128963.0,140514.0,150031.0,149912.0,152837.0,161836.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,26,Pernambuco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,22,Piauí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,24,Rio Grande do Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,43,Rio Grande do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,33,Rio de Janeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,11,Rondônia,0.0,55.0,55.0,257.0,435.0,2360.0,6697.0,10326.0,17478.0,31735.0,31120.0,50060.0,41578.0,29998.0,38903.0,38384.0,41375.0,43395.0,43727.0,43516.0,36776.0,34591.0,11849.0,14899.0,16298.0,16171.0,33371.0,26896.0,27024.0,28025.0,29008.0,32625.0,26119.0,26119.0,28891.0,28891.0,28891.0,28670.0,30155.0,26140.0,13984.0,13546.0,11932.0,11767.0,8578.0,9352.0,9208.0,8262.0,7559.0,7431.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,14,Roraima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,13.0,12.0,30.0,12.0,12.0,170.0,90.0,95.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,42,Santa Catarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,28,Sergipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,35,São Paulo,429.0,442.0,79.0,79.0,83.0,163.0,163.0,225.0,198.0,252.0,364.0,291.0,356.0,439.0,340.0,352.0,259.0,355.0,380.0,322.0,150.0,145.0,150.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Cacau - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,17,Tocantins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,12,Acre,78.0,85.0,75.0,154.0,311.0,405.0,578.0,809.0,768.0,880.0,1031.0,1107.0,804.0,852.0,775.0,823.0,948.0,894.0,830.0,843.0,813.0,829.0,317.0,304.0,317.0,483.0,930.0,2550.0,3817.0,3579.0,3677.0,2666.0,2291.0,1781.0,1427.0,837.0,1003.0,1194.0,1283.0,1261.0,1373.0,1411.0,1475.0,1538.0,1146.0,1153.0,1003.0,1017.0,999.0,993.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,27,Alagoas,421.0,310.0,288.0,296.0,280.0,104.0,90.0,85.0,88.0,77.0,80.0,83.0,83.0,86.0,92.0,96.0,89.0,63.0,56.0,46.0,47.0,50.0,50.0,50.0,50.0,40.0,38.0,36.0,8.0,6.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,16,Amapá,6.0,10.0,8.0,8.0,6.0,6.0,8.0,201.0,162.0,162.0,165.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,13,Amazonas,441.0,410.0,90.0,90.0,12.0,12.0,34.0,34.0,34.0,34.0,62.0,162.0,142.0,219.0,182.0,184.0,260.0,987.0,976.0,986.0,896.0,883.0,401.0,399.0,400.0,401.0,401.0,321.0,324.0,1612.0,2450.0,5493.0,5511.0,1087.0,5502.0,5664.0,2048.0,1716.0,1568.0,1541.0,315.0,1377.0,383.0,368.0,246.0,219.0,254.0,246.0,313.0,329.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,29,Bahia,47256.0,55058.0,61597.0,59606.0,67183.0,79087.0,88746.0,57705.0,74615.0,84247.0,95617.0,92000.0,184500.0,120756.0,135964.0,137342.0,136297.0,141460.0,149192.0,101767.0,95256.0,101304.0,96737.0,100202.0,107071.0,110539.0,116326.0,142626.0,148169.0,142290.0,147934.0,150610.0,140704.0,150176.0,150125.0,155047.0,152056.0,153804.0,158133.0,160110.0,161006.0,163832.0,165945.0,123810.0,123013.0,116670.0,119549.0,114287.0,116446.0,122503.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,23,Ceará,5236.0,8571.0,9039.0,9535.0,9979.0,10545.0,11329.0,13547.0,13700.0,13528.0,15066.0,14892.0,10904.0,11035.0,11005.0,11241.0,9551.0,8979.0,8929.0,9394.0,9196.0,9186.0,8071.0,9077.0,8531.0,7718.0,7384.0,7399.0,7401.0,7480.0,7493.0,7517.0,7485.0,7529.0,7504.0,7436.0,7432.0,7474.0,7373.0,7458.0,6133.0,4325.0,3391.0,2889.0,1784.0,1447.0,1432.0,1407.0,1302.0,1312.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,53,Distrito Federal,80.0,85.0,85.0,117.0,117.0,480.0,765.0,921.0,950.0,1000.0,1100.0,1100.0,1100.0,1100.0,1130.0,1180.0,1200.0,1154.0,1139.0,994.0,844.0,775.0,796.0,796.0,900.0,606.0,528.0,727.0,853.0,773.0,918.0,933.0,933.0,941.0,869.0,810.0,935.0,780.0,702.0,541.0,569.0,569.0,474.0,528.0,345.0,410.0,410.0,410.0,418.0,410.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,32,Espírito Santo,192602.0,162299.0,229463.0,185324.0,237541.0,281491.0,304178.0,298673.0,327737.0,386480.0,391492.0,398000.0,437854.0,438586.0,480408.0,509154.0,507726.0,519083.0,464839.0,460484.0,449577.0,452532.0,455197.0,481356.0,489547.0,507893.0,523312.0,539924.0,553168.0,557232.0,536591.0,545289.0,535436.0,517729.0,496483.0,489754.0,473183.0,467181.0,467590.0,462938.0,446090.0,442660.0,423285.0,406095.0,381857.0,381013.0,386926.0,389006.0,408646.0,414989.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,52,Goiás,7215.0,7782.0,8625.0,11093.0,12459.0,14692.0,15595.0,16678.0,16355.0,16858.0,17177.0,17923.0,17536.0,17712.0,17858.0,17180.0,17460.0,16234.0,12975.0,10534.0,7605.0,6159.0,3551.0,3291.0,3957.0,3633.0,3986.0,5559.0,5995.0,7051.0,7799.0,7548.0,8118.0,8093.0,7800.0,8769.0,10026.0,8863.0,8365.0,6110.0,5599.0,6747.0,6922.0,5647.0,8040.0,8184.0,7488.0,6801.0,6771.0,6196.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,21,Maranhão,66.0,158.0,158.0,163.0,170.0,187.0,219.0,242.0,225.0,202.0,196.0,187.0,189.0,191.0,180.0,177.0,100.0,99.0,85.0,75.0,63.0,35.0,13.0,0.0,0.0,0.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,51,Mato Grosso,1811.0,2424.0,4508.0,6312.0,8700.0,11981.0,28580.0,26515.0,35446.0,46189.0,33631.0,36602.0,44897.0,47548.0,58842.0,64472.0,72097.0,52397.0,32460.0,22934.0,14318.0,16292.0,11986.0,17062.0,22151.0,32671.0,35323.0,43277.0,34052.0,33980.0,34517.0,29448.0,16145.0,16100.0,14993.0,15272.0,15186.0,19884.0,21028.0,20890.0,20110.0,20189.0,16293.0,15756.0,15540.0,12885.0,11814.0,11622.0,11825.0,12143.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,17514.0,18755.0,2730.0,16028.0,23684.0,22115.0,30098.0,22335.0,12354.0,16914.0,15761.0,14895.0,11008.0,10668.0,9449.0,8656.0,8340.0,5795.0,4626.0,2986.0,1948.0,380.0,1409.0,1314.0,1321.0,1424.0,1410.0,1031.0,2403.0,2378.0,2459.0,2054.0,2052.0,1993.0,1971.0,1273.0,1253.0,1314.0,1422.0,1229.0,1108.0,1146.0,490.0,470.0,253.0,261.0,258.0,243.0,172.0,168.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,31,Minas Gerais,289950.0,309767.0,374584.0,374248.0,384819.0,517973.0,462245.0,528948.0,480062.0,600606.0,609532.0,622000.0,724114.0,858962.0,915867.0,950987.0,963151.0,950481.0,950026.0,891285.0,891030.0,833015.0,829725.0,867225.0,920829.0,947424.0,993118.0,1058851.0,1086569.0,1061564.0,1078708.0,1043308.0,1074470.0,1060267.0,1063550.0,1011356.0,1026613.0,1025366.0,1032207.0,1038669.0,1009090.0,993668.0,1041540.0,925108.0,1014549.0,990814.0,1054898.0,1002289.0,1022699.0,1070358.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,41,Paraná,933677.0,942589.0,3724.0,619101.0,670400.0,632485.0,635877.0,687458.0,302812.0,438937.0,442266.0,431000.0,452115.0,504889.0,504581.0,493324.0,426391.0,383355.0,279169.0,220107.0,184351.0,36740.0,134954.0,127695.0,128127.0,138715.0,142118.0,66214.0,129369.0,126389.0,116759.0,106219.0,100319.0,97385.0,96618.0,85324.0,82673.0,74854.0,71576.0,64859.0,35825.0,44551.0,43326.0,40127.0,39009.0,37803.0,36772.0,32713.0,30744.0,26573.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,25,Paraíba,205.0,157.0,161.0,163.0,171.0,191.0,238.0,403.0,296.0,212.0,184.0,108.0,108.0,78.0,67.0,67.0,62.0,62.0,34.0,0.0,27.0,42.0,118.0,122.0,91.0,26.0,26.0,16.0,16.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,15.0,20.0,20.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,15,Pará,737.0,817.0,876.0,1156.0,949.0,1247.0,1273.0,1254.0,1185.0,546.0,501.0,489.0,2099.0,4842.0,5128.0,12286.0,17340.0,18633.0,19381.0,17843.0,15001.0,14387.0,13557.0,13753.0,14476.0,14620.0,17304.0,15297.0,16679.0,17528.0,18768.0,16626.0,16220.0,15132.0,12909.0,12394.0,11196.0,10490.0,10249.0,6377.0,4377.0,1243.0,456.0,460.0,321.0,271.0,203.0,199.0,187.0,203.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,26,Pernambuco,12920.0,12695.0,13165.0,13980.0,13869.0,14500.0,13870.0,14062.0,15823.0,16120.0,16048.0,15445.0,15112.0,15110.0,15598.0,14162.0,14481.0,13799.0,12728.0,10973.0,8825.0,8336.0,7153.0,6825.0,5721.0,4844.0,5678.0,4994.0,5206.0,5121.0,4987.0,4994.0,5255.0,5171.0,4653.0,3943.0,3873.0,5092.0,3378.0,3060.0,2690.0,2367.0,900.0,2236.0,2079.0,483.0,758.0,985.0,1001.0,1000.0,
Área colhida - Café - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,22,Piauí,17.0,18.0,19.0,24.0,27.0,28.0,33.0,44.0,46.0,52.0,50.0,38.0,46.0,38.0,37.0,36.0,37.0,46.0,44.0,33.0,33.0,17.0,19.0,19.0,16.0,11.0,10.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
