nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024
Área colhida - Pimenta-do-reino - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,68.0,84.0,82.0,82.0,153.0,208.0,221.0,230.0,504.0,682.0,798.0,796.0,918.0,1128.0,1223.0,1497.0,2004.0,2266.0,2308.0,2202.0,1591.0,1530.0,1907.0,1486.0,1283.0,1314.0,1645.0,1707.0,1766.0,1566.0,1559.0,2108.0,2280.0,2343.0,2344.0,2342.0,2322.0,2340.0,2381.0,2385.0,2680.0,4017.0,6823.0,9740.0,15337.0,16006.0,17382.0,18211.0,19772.0,19976.0,
Área colhida - Pimenta-do-reino - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Área colhida - Soja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,284782.0,249880.0,224061.0,480123.0,595647.0,753309.0,1130093.0,1202101.0,1368444.0,1612209.0,2311792.0,2844222.0,2763483.0,2822176.0,3285366.0,4047581.0,3810153.0,3070175.0,3259413.0,3773307.0,4284591.0,4531856.0,3702802.0,4134512.0,5170696.0,5071260.0,5530455.0,5759846.0,6954472.0,8044508.0,9701328.0,10854209.0,10262499.0,9014157.0,9589708.0,9861994.0,10465651.0,10807784.0,11518602.0,12900968.0,14020412.0,14646383.0,14897467.0,15286586.0,15537079.0,16081281.0,16759869.0,17762479.0,18784220.0,20541483.0,
Área colhida - Soja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,238.0,757.0,600.0,378.0,3572.0,1970.0,1986.0,3146.0,1405.0,7430.0,32436.0,72217.0,111993.0,181475.0,258858.0,409905.0,376814.0,216485.0,342712.0,426132.0,503277.0,571085.0,506520.0,585064.0,727199.0,779133.0,847076.0,965277.0,1124750.0,1242515.0,1318005.0,1441161.0,1487915.0,1452880.0,1580796.0,1638037.0,1856066.0,1959397.0,2114806.0,2307747.0,2580883.0,2868334.0,2882340.0,3096975.0,3242128.0,3332525.0,3342727.0,3560595.0,3753105.0,4070065.0,
Área colhida - Soja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,100.0,0.0,0.0,0.0,748.0,197.0,85.0,442.0,2799.0,5572.0,19421.0,39137.0,26939.0,15640.0,31209.0,68240.0,30920.0,5340.0,11020.0,21085.0,35750.0,24617.0,7644.0,27587.0,66684.0,56480.0,71960.0,106112.0,140446.0,212214.0,359434.0,514246.0,504238.0,451935.0,501740.0,491740.0,564228.0,638185.0,686513.0,925673.0,1185540.0,1435637.0,1547414.0,1660400.0,1813458.0,1889872.0,2074138.0,2353701.0,2617330.0,3084069.0,
Área colhida - Soja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,383262.0,467197.0,473669.0,549120.0,670894.0,652949.0,723156.0,728938.0,745348.0,727611.0,815394.0,944156.0,908664.0,877822.0,996153.0,1179597.0,1119587.0,973849.0,937294.0,1042745.0,1145391.0,1130655.0,1034618.0,1068580.0,1090487.0,1095837.0,1135064.0,1162418.0,1294479.0,1527857.0,1866233.0,1902277.0,1664113.0,1363755.0,1395562.0,1426181.0,1531088.0,1475734.0,1590988.0,1761462.0,1929284.0,2119484.0,2307696.0,2480132.0,2482574.0,2701122.0,2828627.0,3134488.0,3275074.0,3576403.0,
Área colhida - Soja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,4474985.0,5106658.0,5718670.0,6040642.0,6511326.0,6847671.0,6918703.0,6566542.0,6085281.0,5784290.0,6242159.0,6253673.0,5370508.0,5237178.0,5948386.0,6505885.0,6149829.0,5350799.0,4890952.0,5372061.0,5556401.0,5416792.0,5039886.0,5670735.0,6248590.0,6058700.0,6072216.0,5991446.0,6845294.0,7497675.0,8293990.0,8241431.0,8128584.0,8282552.0,8116996.0,8255586.0,8938750.0,9087563.0,9064349.0,10010825.0,10557644.0,11111405.0,11548202.0,11435786.0,11702697.0,11890407.0,12182807.0,12315006.0,12621177.0,13175532.0,
Área colhida - Tomate - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,949.0,989.0,1028.0,1016.0,1482.0,1512.0,1480.0,1495.0,1693.0,1657.0,1797.0,2521.0,1958.0,2837.0,4151.0,3974.0,7571.0,6493.0,4215.0,4848.0,5921.0,5164.0,5767.0,7349.0,6182.0,11727.0,10827.0,11125.0,13067.0,13681.0,11854.0,11291.0,10392.0,10507.0,13390.0,19063.0,20352.0,19542.0,14704.0,16698.0,13032.0,11478.0,12185.0,16928.0,15287.0,12879.0,11942.0,11250.0,12199.0,15061.0,
Área colhida - Tomate - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,12602.0,11035.0,11431.0,13205.0,14636.0,14130.0,11789.0,11857.0,16235.0,11698.0,16397.0,18645.0,18966.0,23105.0,26330.0,27322.0,21626.0,21527.0,16061.0,17167.0,19877.0,20987.0,22300.0,19346.0,16977.0,14207.0,10650.0,11039.0,13107.0,12526.0,12756.0,13087.0,14345.0,12867.0,13534.0,14430.0,14994.0,14749.0,10855.0,10591.0,13578.0,12896.0,12119.0,10092.0,9675.0,9773.0,9443.0,9989.0,10458.0,12672.0,
Área colhida - Tomate - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,607.0,570.0,404.0,680.0,498.0,392.0,367.0,493.0,549.0,537.0,379.0,398.0,406.0,250.0,277.0,261.0,258.0,268.0,278.0,324.0,401.0,568.0,1327.0,1318.0,1425.0,1325.0,1302.0,1552.0,1556.0,1817.0,1801.0,1753.0,1897.0,2004.0,1531.0,1461.0,1454.0,1306.0,3160.0,1106.0,952.0,784.0,693.0,507.0,574.0,608.0,524.0,564.0,553.0,467.0,
Área colhida - Tomate - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,34647.0,29887.0,29142.0,29992.0,31547.0,33480.0,30307.0,28430.0,30880.0,28454.0,28030.0,27124.0,25672.0,25856.0,26424.0,27422.0,25636.0,26514.0,25645.0,25624.0,29453.0,28403.0,32741.0,28951.0,31269.0,30085.0,26029.0,25391.0,26081.0,26998.0,25572.0,26061.0,24263.0,23687.0,23055.0,22670.0,23956.0,24944.0,24938.0,24633.0,27297.0,29755.0,30076.0,24746.0,23349.0,22949.0,21826.0,21964.0,23788.0,23265.0,
Área colhida - Tomate - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,4171.0,4454.0,5226.0,7074.0,7739.0,7920.0,6160.0,6251.0,6094.0,5882.0,5535.0,5247.0,4852.0,5559.0,5616.0,5481.0,5778.0,6060.0,6011.0,5771.0,6287.0,6932.0,8781.0,8088.0,8048.0,8290.0,7912.0,8384.0,8709.0,8457.0,8169.0,8368.0,7996.0,9421.0,9318.0,9907.0,10143.0,10932.0,10202.0,9659.0,9504.0,8659.0,8922.0,9130.0,8503.0,8382.0,8225.0,8141.0,7343.0,7545.0,
Área colhida - Total - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,4608294.0,5207564.0,7068583.0,4464378.0,4390780.0,4495694.0,5179143.0,5131940.0,5265036.0,5161796.0,5792217.0,6181998.0,6778942.0,7520724.0,7796427.0,8113781.0,7134390.0,6410355.0,6867231.0,7030681.0,7901493.0,8083544.0,7214109.0,7884397.0,8640405.0,9323068.0,9840392.0,10192881.0,11168281.0,12940905.0,15349152.0,16428890.0,15231406.0,15153903.0,16388494.0,16363182.0,16362846.0,18424104.0,20552346.0,22846477.0,24418293.0,25131430.0,25412209.0,27463325.0,27492465.0,29250836.0,30250864.0,31624514.0,33896298.0,37192820.0,
Área colhida - Total - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,13998722.0,14869534.0,14190398.0,12803206.0,12850297.0,12567114.0,12609518.0,12543965.0,14439847.0,10257459.0,12786725.0,13195615.0,14543007.0,12491636.0,14142865.0,13799435.0,11627298.0,13017474.0,12580279.0,9266061.0,12904959.0,12823045.0,10234016.0,10791492.0,8734877.0,9736272.0,11200518.0,9931059.0,11030901.0,11319267.0,11969992.0,12167035.0,12294145.0,12375439.0,12649412.0,12652359.0,12663688.0,12830976.0,10643371.0,10745108.0,11881156.0,11549019.0,10467273.0,10742821.0,10786520.0,10680679.0,10981784.0,11098182.0,11649641.0,12014559.0,
Área colhida - Total - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,1023259.0,1224212.0,1338527.0,919276.0,949936.0,1038661.0,1256858.0,1458328.0,1624718.0,1417558.0,1788481.0,1766524.0,1997923.0,1989860.0,2243383.0,2311859.0,1896969.0,1904254.0,1978781.0,2161358.0,2346957.0,2375454.0,2129051.0,2136011.0,2249235.0,2505897.0,2529081.0,2334476.0,2205031.0,2513956.0,2742700.0,2979849.0,2804871.0,2720751.0,2737532.0,2647582.0,2647465.0,2758133.0,2810656.0,2931294.0,3203976.0,3608854.0,3697561.0,4016030.0,4031375.0,4287907.0,4699002.0,5090625.0,5532683.0,6211048.0,
Área colhida - Total - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,12896641.0,12577116.0,12878624.0,10308430.0,10465801.0,10290143.0,10894583.0,11487105.0,11473661.0,11297546.0,11832684.0,12170664.0,12327058.0,12665202.0,12637509.0,12477421.0,12077293.0,12141365.0,11998512.0,11280357.0,11647862.0,11271316.0,10782181.0,10958091.0,11058315.0,11273971.0,10809077.0,10898050.0,11101798.0,11708001.0,12245806.0,12513827.0,12421280.0,12364947.0,13215429.0,13119861.0,13143600.0,13689879.0,13813762.0,14152469.0,14517388.0,14552639.0,14735142.0,14758505.0,14629281.0,15074707.0,15333967.0,15434596.0,16019381.0,16593675.0,
Área colhida - Total - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,18869334.0,19679675.0,20591003.0,18681591.0,18194708.0,19699529.0,19577278.0,18105179.0,18369638.0,17164371.0,17604928.0,18481112.0,17962444.0,18889288.0,18643483.0,18552032.0,17778746.0,17170425.0,17289796.0,16890845.0,16552762.0,16223358.0,15305966.0,15836180.0,16112885.0,16161992.0,15818311.0,16972090.0,17649295.0,19177720.0,19691073.0,18556735.0,18600145.0,19058522.0,19478796.0,19633439.0,19632743.0,19569004.0,19557008.0,20619031.0,21350988.0,21142453.0,21147577.0,21218795.0,20959334.0,21315889.0,21872926.0,22511866.0,23513941.0,23796313.0,
Área colhida - Trigo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,36870.0,41509.0,58715.0,35846.0,39499.0,103885.0,122261.0,80660.0,164728.0,116522.0,112005.0,201598.0,397159.0,426844.0,346754.0,320457.0,185094.0,113312.0,142397.0,69080.0,63376.0,25329.0,55960.0,34013.0,39197.0,53622.0,43351.0,77505.0,102963.0,109680.0,167358.0,108590.0,62217.0,45727.0,64232.0,69195.0,62845.0,42330.0,25385.0,12991.0,22623.0,27811.0,34050.0,34511.0,39324.0,46984.0,63149.0,39673.0,49002.0,82500.0,
Área colhida - Trigo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,743.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,3300.0,3229.0,4475.0,3000.0,3005.0,3032.0,3000.0,5040.0,
Área colhida - Trigo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
Área colhida - Trigo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,109800.0,123300.0,185654.0,184561.0,178210.0,215524.0,188948.0,141534.0,156939.0,156487.0,151405.0,162453.0,229315.0,187428.0,203466.0,226408.0,205067.0,100270.0,71442.0,52318.0,40030.0,26902.0,21630.0,17584.0,12781.0,21631.0,19627.0,25395.0,40822.0,55111.0,70722.0,71582.0,61844.0,55769.0,100400.0,82975.0,81828.0,60011.0,66295.0,74678.0,148420.0,182966.0,184905.0,187138.0,181059.0,213845.0,237524.0,228604.0,261917.0,301556.0,
Área colhida - Trigo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,2324480.0,2766699.0,3295522.0,2932926.0,2593480.0,3511135.0,2810898.0,1697948.0,2506262.0,1606065.0,1478263.0,2312674.0,3233181.0,2840625.0,2917336.0,2734551.0,2290828.0,1835879.0,1741782.0,1360833.0,1245447.0,942503.0,1718395.0,1469948.0,1356874.0,1174511.0,1075709.0,1625592.0,1961117.0,2394860.0,2568401.0,2180181.0,1436114.0,1751728.0,2191261.0,2273333.0,2051928.0,2036575.0,1821031.0,1999726.0,2663902.0,2261351.0,1943915.0,1680739.0,1855346.0,1839749.0,2131025.0,2481355.0,2853179.0,2941207.0,
Área colhida - Uva - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,6.0,14.0,50.0,167.0,259.0,289.0,328.0,314.0,304.0,319.0,307.0,313.0,292.0,313.0,322.0,306.0,307.0,316.0,308.0,357.0,300.0,293.0,274.0,196.0,216.0,222.0,194.0,207.0,30379154.0,247.0,
Área colhida - Uva - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,462.0,527.0,467.0,485.0,310.0,335.0,503.0,570.0,634.0,668.0,795.0,964.0,1085.0,1257.0,1124.0,1415.0,1759.0,2102.0,3102.0,3928.0,4031.0,4838.0,4624.0,3524.0,5025.0,4608.0,5309.0,6657.0,6238.0,6912.0,8261.0,8712.0,9228.0,9970.0,10272.0,9921.0,10551.0,9746.0,9403.0,9301.0,9895.0,9842.0,10012.0,10377.0,10871.0,10891.0,10504.0,11479.0,10969175.0,13037.0,
Área colhida - Uva - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,38.0,24.0,27.0,29.0,33.0,38.0,37.0,20.0,25.0,27.0,27.0,25.0,27.0,27.0,26.0,31.0,31.0,27.0,18.0,5401484.0,7.0,
Área colhida - Uva - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,12199.0,11289.0,11736.0,10685.0,10291.0,11195.0,11256.0,11144.0,10985.0,10311.0,9704.0,9678.0,9669.0,9653.0,9377.0,9787.0,9423.0,9636.0,9992.0,10281.0,9979.0,10371.0,10046.0,10206.0,12259.0,11380.0,11237.0,11979.0,13117.0,13323.0,12928.0,11874.0,11336.0,12003.0,11485.0,12082.0,10593.0,11506.0,11605.0,9776.0,8972.0,8814.0,8694.0,8450.0,8541.0,9444.0,9473.0,10133.0,13508885.0,9614.0,
Área colhida - Uva - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,40660.0,45890.0,48497.0,48440.0,47622.0,48382.0,45586.0,45815.0,45988.0,47290.0,46451.0,47210.0,48223.0,47897.0,47829.0,47968.0,47480.0,47175.0,46790.0,45985.0,46235.0,45587.0,41196.0,42785.0,43178.0,43102.0,42914.0,44337.0,46600.0,47840.0,50117.0,52281.0,54469.0,55956.0,56945.0,58125.0,58760.0,60246.0,60720.0,60022.0,59573.0,59035.0,58157.0,56685.0,54818.0,54023.0,53528.0,53785.0,5330705.0,54114.0,
